year,utility_id,utility_name,state,county_name
2009,10668,Licking Rural Electric Inc,OH,Richland
2009,10669,Landis Town of,NC,Rowan
2009,10681,Lane Electric Coop Inc,OR,Lane
2009,10685,Lanesboro Public Utility Comm,MN,Fillmore
2009,10687,City of Lanett,AL,Chambers
2009,10697,Lake Country Power,MN,Aitkin
2009,10697,Lake Country Power,MN,Carlton
2009,10697,Lake Country Power,MN,Cass
2009,10697,Lake Country Power,MN,Itasca
2009,10697,Lake Country Power,MN,Koochiching
2009,10697,Lake Country Power,MN,Lake
2009,10697,Lake Country Power,MN,Pine
2009,10697,Lake Country Power,MN,Saint Louis
2009,10702,Borough of Lansdale,PA,Montgomery
2009,10704,Lansing City of,MI,Clinton
2009,10704,Lansing City of,MI,Eaton
2009,10704,Lansing City of,MI,Ingham
2009,10706,City of Larchwood,IA,Lyon
2009,10713,City of Larned,KS,Pawnee
2009,10716,City of Larsen Bay,AK,LARSEN BAY
2009,10724,Lassen Municipal Utility District,CA,Lassen
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Finney
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Gove
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Hodgeman
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Lane
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Logan
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Ness
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Rush
2009,10728,"Lane-Scott Electric Coop, Inc",KS,Scott
2009,10730,Las Animas City of,CO,Bent
2009,10760,City of Laurel,NE,Cedar
2009,10767,City of Linneus,MO,Linn
2009,10768,"Laurens Electric Coop, Inc",SC,Abbeville
2009,10768,"Laurens Electric Coop, Inc",SC,Anderson
2009,10768,"Laurens Electric Coop, Inc",SC,Greenville
2009,10768,"Laurens Electric Coop, Inc",SC,Laurens
2009,10768,"Laurens Electric Coop, Inc",SC,Newberry
2009,10768,"Laurens Electric Coop, Inc",SC,Spartanburg
2009,10768,"Laurens Electric Coop, Inc",SC,Union
2009,10769,City of Laurens,IA,Pocahontas
2009,10770,City of Laurinburg,NC,Scotland
2009,10776,Borough of Lavallette,NJ,Ocean
2009,10777,Town of Laverne,OK,Harper
2009,10784,City of Lawler,IA,Chickasaw
2009,10798,Lawrenceburg Municipal Utils,IN,Dearborn
2009,10799,City of Lawrenceburg,TN,Lawrence
2009,10800,City of Lawrenceville,GA,Gwinnett
2009,10801,"Leavenworth-Jefferson E C, Inc",KS,Atchison
2009,10801,"Leavenworth-Jefferson E C, Inc",KS,Douglas
2009,10801,"Leavenworth-Jefferson E C, Inc",KS,Jackson
2009,10801,"Leavenworth-Jefferson E C, Inc",KS,Jefferson
2009,10801,"Leavenworth-Jefferson E C, Inc",KS,Leavenworth
2009,10814,Le Sueur City of,MN,Le Sueur
2009,10814,Le Sueur City of,MN,Sibley
2009,10817,"Lea County Electric Coop, Inc",NM,Chaves
2009,10817,"Lea County Electric Coop, Inc",NM,Eddy
2009,10817,"Lea County Electric Coop, Inc",NM,Lea
2009,10817,"Lea County Electric Coop, Inc",TX,Cochran
2009,10817,"Lea County Electric Coop, Inc",TX,Gaines
2009,10817,"Lea County Electric Coop, Inc",TX,Yoakum
2009,10830,City of Lebanon,OH,Warren
2009,10832,City of Lebanon,MO,Laclede
2009,10857,"Lee County Electric Coop, Inc",FL,Broward
2009,10857,"Lee County Electric Coop, Inc",FL,Charlotte
2009,10857,"Lee County Electric Coop, Inc",FL,Collier
2009,10857,"Lee County Electric Coop, Inc",FL,Hendry
2009,10857,"Lee County Electric Coop, Inc",FL,Lee
2009,10868,City of Leesburg,FL,Lake
2009,10868,City of Leesburg,FL,Sumter
2009,10879,Lehi City Corporation,UT,Utah
2009,10881,City of Lehigh,IA,Webster
2009,10882,Borough of Lehighton,PA,Carbon
2009,10886,Village of Leigh,NE,Colfax
2009,10892,City of Leland,MS,Washington
2009,10906,Lenoir City of,TN,Knox
2009,10906,Lenoir City of,TN,Loudon
2009,10906,Lenoir City of,TN,Roane
2009,10908,City of Lenox,IA,Taylor
2009,10935,City of Lewes,DE,Sussex
2009,10944,PUD No 1 of Lewis County,WA,Cowlitz
2009,10944,PUD No 1 of Lewis County,WA,Grays Harbor
2009,10944,PUD No 1 of Lewis County,WA,Lewis
2009,10944,PUD No 1 of Lewis County,WA,Pacific
2009,10944,PUD No 1 of Lewis County,WA,Pierce
2009,10944,PUD No 1 of Lewis County,WA,Thurston
2009,10959,Borough of Lewisberry,PA,York
2009,10960,City of Lewisburg,TN,Marshall
2009,10961,Lewisville City of,IN,Henry
2009,10962,Lewis County Rural E C A,MO,Adair
2009,10962,Lewis County Rural E C A,MO,Clark
2009,10962,Lewis County Rural E C A,MO,Knox
2009,10962,Lewis County Rural E C A,MO,Lewis
2009,10962,Lewis County Rural E C A,MO,Marion
2009,10962,Lewis County Rural E C A,MO,Scotland
2009,10962,Lewis County Rural E C A,MO,Shelby
2009,10966,City of Lexington,NC,Davidson
2009,10967,Lexington City of,NE,Dawson
2009,10968,City of Lexington,TN,Carroll
2009,10968,City of Lexington,TN,Decatur
2009,10968,City of Lexington,TN,Hardin
2009,10968,City of Lexington,TN,Henderson
2009,10969,City of Lexington,TX,Lee
2009,10970,City of Lexington,OK,Cleveland
2009,10977,City of Liberal,MO,Barton
2009,10978,Levan Town Corporation,UT,Juab
2009,10982,City of Liberty,TX,Liberty
2009,11011,Licking Valley Rural E C C,KY,Breathitt
2009,11011,Licking Valley Rural E C C,KY,Elliott
2009,11011,Licking Valley Rural E C C,KY,Lee
2009,11011,Licking Valley Rural E C C,KY,Magoffin
2009,11011,Licking Valley Rural E C C,KY,Menifee
2009,11011,Licking Valley Rural E C C,KY,Morgan
2009,11011,Licking Valley Rural E C C,KY,Wolfe
2009,11014,"Lighthouse Electric Coop, Inc",TX,Briscoe
2009,11014,"Lighthouse Electric Coop, Inc",TX,Childress
2009,11014,"Lighthouse Electric Coop, Inc",TX,Collingswort
2009,11014,"Lighthouse Electric Coop, Inc",TX,Cottle
2009,11014,"Lighthouse Electric Coop, Inc",TX,Crosby
2009,11014,"Lighthouse Electric Coop, Inc",TX,Dickens
2009,11014,"Lighthouse Electric Coop, Inc",TX,Donley
2009,11014,"Lighthouse Electric Coop, Inc",TX,Floyd
2009,11014,"Lighthouse Electric Coop, Inc",TX,Hale
2009,11014,"Lighthouse Electric Coop, Inc",TX,Hall
2009,11014,"Lighthouse Electric Coop, Inc",TX,Motley
2009,11014,"Lighthouse Electric Coop, Inc",TX,Swisher
2009,11017,City of Lincoln Center,KS,Lincoln
2009,11018,Lincoln Electric System,NE,Lancaster
2009,11019,Little River Electric Coop Inc,SC,Abbeville
2009,11019,Little River Electric Coop Inc,SC,Anderson
2009,11019,Little River Electric Coop Inc,SC,Greenwood
2009,11019,Little River Electric Coop Inc,SC,McCormick
2009,11021,Lincoln County Power Dist No 1,NV,Lincoln
2009,11022,"Lincoln Electric Coop, Inc",MT,Flathead
2009,11022,"Lincoln Electric Coop, Inc",MT,Lincoln
2009,11035,Lincolnton City of,NC,Lincoln
2009,11040,City of Lindsborg,KS,McPherson
2009,11053,Linn County Rural E C A,IA,Benton
2009,11053,Linn County Rural E C A,IA,Cedar
2009,11053,Linn County Rural E C A,IA,Iowa
2009,11053,Linn County Rural E C A,IA,Johnson
2009,11053,Linn County Rural E C A,IA,Jones
2009,11053,Linn County Rural E C A,IA,Linn
2009,11055,City of Linton,IN,Greene
2009,11058,City of Lindsay,OK,Garvin
2009,11064,Litchfield Public Utilities,MN,Meeker
2009,11083,Village of Little Valley,NY,Cattaraugus
2009,11085,Town of Littleton,MA,Middlesex
2009,11093,City of Livermore,IA,Humboldt
2009,11097,City of Livingston,TX,Polk
2009,11099,Town of Lingle,WY,Goshen
2009,11103,City of Llano,TX,Llano
2009,11118,Lockhart Power Co,SC,Cherokee
2009,11118,Lockhart Power Co,SC,Chester
2009,11118,Lockhart Power Co,SC,Spartanburg
2009,11118,Lockhart Power Co,SC,Union
2009,11118,Lockhart Power Co,SC,York
2009,11119,City of Lockhart,TX,Caldwell
2009,11121,Lockwood Water & Light Company,MO,Dade
2009,11122,City of Lodgepole,NE,Cheyenne
2009,11124,City of Lodi,CA,San Joaquin
2009,11125,City of Lodi,WI,Columbia
2009,11126,Lodi Village of,OH,Medina
2009,11135,City of Logan,UT,Cache
2009,11141,City of Long Grove,IA,Scott
2009,11142,City of Logansport,IN,Cass
2009,11148,City of Lompoc,CA,Santa Barbara
2009,11171,Long Island Power Authority,NY,Nassau
2009,11171,Long Island Power Authority,NY,Queens
2009,11171,Long Island Power Authority,NY,Suffolk
2009,11187,City of Longmont,CO,Boulder
2009,11187,City of Longmont,CO,Weld
2009,11196,Town of Littleton,NH,Grafton
2009,11200,"Lorain-Medina R E C, Inc",OH,Ashland
2009,11200,"Lorain-Medina R E C, Inc",OH,Erie
2009,11200,"Lorain-Medina R E C, Inc",OH,Huron
2009,11200,"Lorain-Medina R E C, Inc",OH,Lorain
2009,11200,"Lorain-Medina R E C, Inc",OH,Medina
2009,11200,"Lorain-Medina R E C, Inc",OH,Wayne
2009,11203,Logan County Coop Power & Light,OH,Hardin
2009,11203,Logan County Coop Power & Light,OH,Logan
2009,11203,Logan County Coop Power & Light,OH,Shelby
2009,11204,Los Alamos County,NM,Los Alamos
2009,11205,Town of Lucama,NC,Wilson
2009,11206,City of Mulberry,KS,Crawford
2009,11207,City of Muscotah,KS,Atchison
2009,11208,Los Angeles City of,CA,Inyo
2009,11208,Los Angeles City of,CA,Los Angeles
2009,11211,Lost River Electric Coop Inc,ID,Blaine
2009,11211,Lost River Electric Coop Inc,ID,Butte
2009,11211,Lost River Electric Coop Inc,ID,Custer
2009,11222,Loudon Utilities Board,TN,Loudon
2009,11228,Town of Louisburg,NC,Franklin
2009,11241,Entergy Louisiana Inc,LA,Ascension
2009,11241,Entergy Louisiana Inc,LA,Assumption
2009,11241,Entergy Louisiana Inc,LA,Avoyelles
2009,11241,Entergy Louisiana Inc,LA,Bienville
2009,11241,Entergy Louisiana Inc,LA,Bossier
2009,11241,Entergy Louisiana Inc,LA,Caldwell
2009,11241,Entergy Louisiana Inc,LA,Catahoula
2009,11241,Entergy Louisiana Inc,LA,Claiborne
2009,11241,Entergy Louisiana Inc,LA,Concordia
2009,11241,Entergy Louisiana Inc,LA,East Carroll
2009,11241,Entergy Louisiana Inc,LA,East Feliciana
2009,11241,Entergy Louisiana Inc,LA,Franklin
2009,11241,Entergy Louisiana Inc,LA,Grant
2009,11241,Entergy Louisiana Inc,LA,Iberville
2009,11241,Entergy Louisiana Inc,LA,Jackson
2009,11241,Entergy Louisiana Inc,LA,Jefferson
2009,11241,Entergy Louisiana Inc,LA,La Salle
2009,11241,Entergy Louisiana Inc,LA,Lafourche
2009,11241,Entergy Louisiana Inc,LA,Lincoln
2009,11241,Entergy Louisiana Inc,LA,Livingston
2009,11241,Entergy Louisiana Inc,LA,Madison
2009,11241,Entergy Louisiana Inc,LA,Morehouse
2009,11241,Entergy Louisiana Inc,LA,Natchitoches
2009,11241,Entergy Louisiana Inc,LA,Orleans
2009,11241,Entergy Louisiana Inc,LA,Ouachita
2009,11241,Entergy Louisiana Inc,LA,Plaquemines
2009,11241,Entergy Louisiana Inc,LA,Rapides
2009,11241,Entergy Louisiana Inc,LA,Red River
2009,11241,Entergy Louisiana Inc,LA,Richland
2009,11241,Entergy Louisiana Inc,LA,Sabine
2009,11241,Entergy Louisiana Inc,LA,St John the Baptist
2009,11241,Entergy Louisiana Inc,LA,St. Bernard
2009,11241,Entergy Louisiana Inc,LA,St. Charles
2009,11241,Entergy Louisiana Inc,LA,St. Helena
2009,11241,Entergy Louisiana Inc,LA,St. James
2009,11241,Entergy Louisiana Inc,LA,St. Martin
2009,11241,Entergy Louisiana Inc,LA,St. Tammany
2009,11241,Entergy Louisiana Inc,LA,Tangipahoa
2009,11241,Entergy Louisiana Inc,LA,Tensas
2009,11241,Entergy Louisiana Inc,LA,Terrebonne
2009,11241,Entergy Louisiana Inc,LA,Union
2009,11241,Entergy Louisiana Inc,LA,Vernon
2009,11241,Entergy Louisiana Inc,LA,Washington
2009,11241,Entergy Louisiana Inc,LA,Webster
2009,11241,Entergy Louisiana Inc,LA,West Carroll
2009,11241,Entergy Louisiana Inc,LA,Winn
2009,11247,Louisville Electric System,MS,Winston
2009,11249,Louisville Gas & Electric Co,KY,Bullitt
2009,11249,Louisville Gas & Electric Co,KY,Hardin
2009,11249,Louisville Gas & Electric Co,KY,Henry
2009,11249,Louisville Gas & Electric Co,KY,Jefferson
2009,11249,Louisville Gas & Electric Co,KY,Meade
2009,11249,Louisville Gas & Electric Co,KY,Oldham
2009,11249,Louisville Gas & Electric Co,KY,Shelby
2009,11249,Louisville Gas & Electric Co,KY,Spenser
2009,11249,Louisville Gas & Electric Co,KY,Trimble
2009,11250,Loup Valleys Rural P P D,NE,Custer
2009,11250,Loup Valleys Rural P P D,NE,Garfield
2009,11250,Loup Valleys Rural P P D,NE,Greeley
2009,11250,Loup Valleys Rural P P D,NE,Loup
2009,11250,Loup Valleys Rural P P D,NE,Sherman
2009,11250,Loup Valleys Rural P P D,NE,Valley
2009,11250,Loup Valleys Rural P P D,NE,Wheeler
2009,11251,Loup River Public Power Dist,NE,Boone
2009,11251,Loup River Public Power Dist,NE,Colfax
2009,11251,Loup River Public Power Dist,NE,Madison
2009,11251,Loup River Public Power Dist,NE,Nance
2009,11251,Loup River Public Power Dist,NE,Platte
2009,11256,City of Loveland,CO,Larimer
2009,11268,City of Lowell,MI,Kent
2009,11272,"Lower Yellowstone R E A, Inc",MT,Dawson
2009,11272,"Lower Yellowstone R E A, Inc",MT,Richland
2009,11272,"Lower Yellowstone R E A, Inc",MT,Roosevelt
2009,11272,"Lower Yellowstone R E A, Inc",ND,McKenzie
2009,11272,"Lower Yellowstone R E A, Inc",ND,Williams
2009,11273,Lower Valley Energy Inc,ID,Bonneville
2009,11273,Lower Valley Energy Inc,ID,Caribou
2009,11273,Lower Valley Energy Inc,WY,Lincoln
2009,11273,Lower Valley Energy Inc,WY,Sublette
2009,11273,Lower Valley Energy Inc,WY,Teton
2009,11291,Lumbee River Elec Member Corp,NC,Cumberland
2009,11291,Lumbee River Elec Member Corp,NC,Hoke
2009,11291,Lumbee River Elec Member Corp,NC,Robeson
2009,11291,Lumbee River Elec Member Corp,NC,Scotland
2009,11292,City of Lubbock,TX,Lubbock
2009,11296,Village of Lucas,OH,Richland
2009,11298,Lyon Rural Electric Coop,IA,Lyon
2009,11298,Lyon Rural Electric Coop,IA,Osceola
2009,11298,Lyon Rural Electric Coop,IA,Sioux
2009,11299,City of Lucas,KS,Russell
2009,11305,Village of Ludlow,VT,Windsor
2009,11306,City of Luray,KS,Russell
2009,11316,City of Luling,TX,Caldwell
2009,11318,Lumberton City of,NC,Robeson
2009,11330,Town of Lusk,WY,Niobrara
2009,11332,City of Luverne,MN,Rock
2009,11333,City of Luverne,AL,Crenshaw
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Anderson
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Chase
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Coffey
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Franklin
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Greenwood
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Lyon
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Osage
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Wabaunsee
2009,11334,"Lyon-Coffey Electric Coop, Inc",KS,Woodson
2009,11345,Lyon-Lincoln Electric Coop Inc,MN,Lincoln
2009,11345,Lyon-Lincoln Electric Coop Inc,MN,Lyon
2009,11345,Lyon-Lincoln Electric Coop Inc,MN,Murray
2009,11345,Lyon-Lincoln Electric Coop Inc,MN,Pipestone
2009,11345,Lyon-Lincoln Electric Coop Inc,MN,Yellow Medic
2009,11346,Village of Lyman,NE,Scotts Bluff
2009,11355,"Lynches River Elec Coop, Inc",SC,Chesterfield
2009,11355,"Lynches River Elec Coop, Inc",SC,Kershaw
2009,11355,"Lynches River Elec Coop, Inc",SC,Lancaster
2009,11359,Lyndonville Village of,VT,Caledonia
2009,11359,Lyndonville Village of,VT,Essex
2009,11359,Lyndonville Village of,VT,Orleans
2009,11360,Town of MacClesfield,NC,Edgecombe
2009,11364,"Lyntegar Electric Coop, Inc",TX,Andrews
2009,11364,"Lyntegar Electric Coop, Inc",TX,Borden
2009,11364,"Lyntegar Electric Coop, Inc",TX,Dawson
2009,11364,"Lyntegar Electric Coop, Inc",TX,Gaines
2009,11364,"Lyntegar Electric Coop, Inc",TX,Garza
2009,11364,"Lyntegar Electric Coop, Inc",TX,Hockley
2009,11364,"Lyntegar Electric Coop, Inc",TX,Lubbock
2009,11364,"Lyntegar Electric Coop, Inc",TX,Lynn
2009,11364,"Lyntegar Electric Coop, Inc",TX,Martin
2009,11364,"Lyntegar Electric Coop, Inc",TX,Terry
2009,11364,"Lyntegar Electric Coop, Inc",TX,Yoakum
2009,11372,City of Lyons,NE,Burt
2009,11376,Town of Lyons,CO,Boulder
2009,11424,City of Mabel,MN,Fillmore
2009,11458,City of Macon,MS,Noxubee
2009,11460,City of Macon,MO,Macon
2009,11463,Macon Electric Coop,MO,Adair
2009,11463,Macon Electric Coop,MO,Chariton
2009,11463,Macon Electric Coop,MO,Knox
2009,11463,Macon Electric Coop,MO,Linn
2009,11463,Macon Electric Coop,MO,Macon
2009,11463,Macon Electric Coop,MO,Monroe
2009,11463,Macon Electric Coop,MO,Randolph
2009,11463,Macon Electric Coop,MO,Shelby
2009,11463,Macon Electric Coop,MO,Sullivan
2009,11470,City of Maddock,ND,Benson
2009,11475,City of Madison,SD,Lake
2009,11476,Borough of Madison,NJ,Morris
2009,11477,Madison Town of,ME,Somerset
2009,11479,Madison Gas & Electric Co,WI,Dane
2009,11481,Madison City of,NE,Madison
2009,11482,City of Madison,MN,Lac qui Parle
2009,11488,Madisonville Municipal Utils,KY,Hopkins
2009,11501,Magic Valley Electric Coop Inc,TX,Cameron
2009,11501,Magic Valley Electric Coop Inc,TX,Hidalgo
2009,11501,Magic Valley Electric Coop Inc,TX,Kenedy
2009,11501,Magic Valley Electric Coop Inc,TX,Starr
2009,11501,Magic Valley Electric Coop Inc,TX,Willacy
2009,11515,Maiden Town of,NC,Catawba
2009,11519,Magnolia Electric Power Assn,MS,Amite
2009,11519,Magnolia Electric Power Assn,MS,Franklin
2009,11519,Magnolia Electric Power Assn,MS,Lawrence
2009,11519,Magnolia Electric Power Assn,MS,Lincoln
2009,11519,Magnolia Electric Power Assn,MS,Pike
2009,11519,Magnolia Electric Power Assn,MS,Walthall
2009,11522,Maine Public Service Co,ME,Aroostook
2009,11522,Maine Public Service Co,ME,Washington
2009,11540,City of Malden,MO,Dunklin
2009,11541,City of Manitou,OK,Tillman
2009,11560,City of Manassas,VA,City of Manassas
2009,11566,City of Mangum,OK,Greer
2009,11568,Town of Manilla,IA,Crawford
2009,11571,Manitowoc Public Utilities,WI,Manitowoc
2009,11572,Mankato City of,KS,Jewell
2009,11578,Town of Mannford,OK,Creek
2009,11581,City of Manning,IA,Carroll
2009,11585,City of Mansfield,MO,Wright
2009,11586,Town of Mansfield,MA,Bristol
2009,11587,City of Mansfield,GA,Newton
2009,11588,City of Manti,UT,Sanpete
2009,11589,"Harney Electric Coop, Inc",NV,Humboldt
2009,11589,"Harney Electric Coop, Inc",OR,Crook
2009,11589,"Harney Electric Coop, Inc",OR,Deschutes
2009,11589,"Harney Electric Coop, Inc",OR,Harney
2009,11589,"Harney Electric Coop, Inc",OR,Lake
2009,11589,"Harney Electric Coop, Inc",OR,Malheur
2009,11609,City of Mapleton,IA,Monona
2009,11611,Maquoketa City of,IA,Clinton
2009,11611,Maquoketa City of,IA,Jackson
2009,11618,Village of Marathon,NY,Broome
2009,11618,Village of Marathon,NY,Cortland
2009,11624,City of Marblehead,MA,Essex
2009,11626,City of Marceline,MO,Linn
2009,11643,Marias River Electric Coop Inc,MT,Liberty
2009,11643,Marias River Electric Coop Inc,MT,Pondera
2009,11643,Marias River Electric Coop Inc,MT,Toole
2009,11646,City of Marietta,GA,Cobb
2009,11658,City of Marion,KS,Marion
2009,11691,City of Marlow,OK,Grady
2009,11691,City of Marlow,OK,Stephens
2009,11693,"Marlboro Electric Coop, Inc",SC,Dillon
2009,11693,"Marlboro Electric Coop, Inc",SC,Marlboro
2009,11701,City of Marquette,MI,Marquette
2009,11713,City of Marshall,MI,Calhoun
2009,11714,Marshall-De Kalb Electric Coop,AL,De Kalb
2009,11714,Marshall-De Kalb Electric Coop,AL,Etowah
2009,11714,Marshall-De Kalb Electric Coop,AL,Marshall
2009,11731,City of Marshall,MN,Lyon
2009,11732,City of Marshall,MO,Saline
2009,11736,City of Marshall,IL,Clark
2009,11739,Village of Marshallville,OH,Wayne
2009,11740,City of Marshfield,WI,Clark
2009,11740,City of Marshfield,WI,Marathon
2009,11740,City of Marshfield,WI,Wood
2009,11767,Marshall County Rural E M C,IN,Elkhart
2009,11767,Marshall County Rural E M C,IN,Fulton
2009,11767,Marshall County Rural E M C,IN,Kosciusko
2009,11767,Marshall County Rural E M C,IN,Marshall
2009,11767,Marshall County Rural E M C,IN,St Joseph
2009,11767,Marshall County Rural E M C,IN,Starke
2009,11770,City of Martinsville,VA,Henry
2009,11788,Consumers Energy,IA,Jasper
2009,11788,Consumers Energy,IA,Marshall
2009,11788,Consumers Energy,IA,Polk
2009,11788,Consumers Energy,IA,Story
2009,11788,Consumers Energy,IA,Tama
2009,11789,Maryville Utilities,TN,Blount
2009,11790,City of Mascoutah,IL,St Clair
2009,11793,City of Mason,TX,Mason
2009,11804,Massachusetts Electric Co,MA,Berkshire
2009,11804,Massachusetts Electric Co,MA,Bristol
2009,11804,Massachusetts Electric Co,MA,Essex
2009,11804,Massachusetts Electric Co,MA,Franklin
2009,11804,Massachusetts Electric Co,MA,Hampden
2009,11804,Massachusetts Electric Co,MA,Hampshire
2009,11804,Massachusetts Electric Co,MA,Middlesex
2009,11804,Massachusetts Electric Co,MA,Norfolk
2009,11804,Massachusetts Electric Co,MA,Plymouth
2009,11804,Massachusetts Electric Co,MA,Suffolk
2009,11804,Massachusetts Electric Co,MA,Worcester
2009,11811,Town of Massena,NY,St. Lawrence
2009,11824,Matanuska Electric Assn Inc,AK,Anchorage
2009,11824,Matanuska Electric Assn Inc,AK,Matanuska Susitna Borough
2009,11843,Maui Electric Co Ltd,HI,Kalawao
2009,11843,Maui Electric Co Ltd,HI,Maui
2009,11844,Matinicus Plantation Elec Co,ME,Knox
2009,11871,City of Mayfield Plant Board,KY,Graves
2009,11892,Village of Mayville,NY,Chautauqua
2009,11895,Village of Mazomanie,WI,Dane
2009,11910,McLeod Cooperative Power Assn,MN,Carver
2009,11910,McLeod Cooperative Power Assn,MN,Kandiyohi
2009,11910,McLeod Cooperative Power Assn,MN,McLeod
2009,11910,McLeod Cooperative Power Assn,MN,Meeker
2009,11910,McLeod Cooperative Power Assn,MN,Renville
2009,11910,McLeod Cooperative Power Assn,MN,Sibley
2009,11910,McLeod Cooperative Power Assn,MN,Wright
2009,11965,City of McCleary,WA,Grays Harbor
2009,11989,McCone Electric Coop Inc,MT,Custer
2009,11989,McCone Electric Coop Inc,MT,Dawson
2009,11989,McCone Electric Coop Inc,MT,Garfield
2009,11989,McCone Electric Coop Inc,MT,McCone
2009,11989,McCone Electric Coop Inc,MT,Petroleum
2009,11989,McCone Electric Coop Inc,MT,Prairie
2009,11989,McCone Electric Coop Inc,MT,Richland
2009,11989,McCone Electric Coop Inc,MT,Roosevelt
2009,11989,McCone Electric Coop Inc,MT,Rosebud
2009,12006,Town of McCormick,SC,McCormick
2009,12070,McDonough Power Coop,IL,Fulton
2009,12070,McDonough Power Coop,IL,Hancock
2009,12070,McDonough Power Coop,IL,Henderson
2009,12070,McDonough Power Coop,IL,Knox
2009,12070,McDonough Power Coop,IL,McDonough
2009,12070,McDonough Power Coop,IL,Schuyler
2009,12070,McDonough Power Coop,IL,Warren
2009,12087,McKenzie Electric Coop Inc,MT,Richland
2009,12087,McKenzie Electric Coop Inc,MT,Wibaux
2009,12087,McKenzie Electric Coop Inc,ND,Billings
2009,12087,McKenzie Electric Coop Inc,ND,Dunn
2009,12087,McKenzie Electric Coop Inc,ND,Golden Valley
2009,12087,McKenzie Electric Coop Inc,ND,McKenzie
2009,12087,McKenzie Electric Coop Inc,ND,Mercer
2009,12090,"McLean Electric Coop, Inc",ND,McHenry
2009,12090,"McLean Electric Coop, Inc",ND,McLean
2009,12090,"McLean Electric Coop, Inc",ND,Mountrail
2009,12090,"McLean Electric Coop, Inc",ND,Sheridan
2009,12114,City of McGregor,IA,Clayton
2009,12119,McGrath Light & Power Co,AK,Yukon Koyuku
2009,12167,McLeansboro City of,IL,Hamilton
2009,12186,McMinnville Electric System,TN,Warren
2009,12187,McMinnville City of,OR,Yamhill
2009,12191,McMullen Valley Water C&D Dist,AZ,No owned distribution assets
2009,12199,Montana-Dakota Utilities Co,MT,Custer
2009,12199,Montana-Dakota Utilities Co,MT,Daniels
2009,12199,Montana-Dakota Utilities Co,MT,Dawson
2009,12199,Montana-Dakota Utilities Co,MT,Fallon
2009,12199,Montana-Dakota Utilities Co,MT,Mccone
2009,12199,Montana-Dakota Utilities Co,MT,Prairie
2009,12199,Montana-Dakota Utilities Co,MT,Richland
2009,12199,Montana-Dakota Utilities Co,MT,Roosevelt
2009,12199,Montana-Dakota Utilities Co,MT,Rosebud
2009,12199,Montana-Dakota Utilities Co,MT,Sheridan
2009,12199,Montana-Dakota Utilities Co,MT,Wibaux
2009,12199,Montana-Dakota Utilities Co,ND,Adams
2009,12199,Montana-Dakota Utilities Co,ND,Bottineau
2009,12199,Montana-Dakota Utilities Co,ND,Bowman
2009,12199,Montana-Dakota Utilities Co,ND,Burke
2009,12199,Montana-Dakota Utilities Co,ND,Burleigh
2009,12199,Montana-Dakota Utilities Co,ND,Dickey
2009,12199,Montana-Dakota Utilities Co,ND,Divide
2009,12199,Montana-Dakota Utilities Co,ND,Dunn
2009,12199,Montana-Dakota Utilities Co,ND,Emmons
2009,12199,Montana-Dakota Utilities Co,ND,Golden Valley
2009,12199,Montana-Dakota Utilities Co,ND,Grant
2009,12199,Montana-Dakota Utilities Co,ND,Hettinger
2009,12199,Montana-Dakota Utilities Co,ND,Kidder
2009,12199,Montana-Dakota Utilities Co,ND,LaMoure
2009,12199,Montana-Dakota Utilities Co,ND,Logan
2009,12199,Montana-Dakota Utilities Co,ND,McIntosh
2009,12199,Montana-Dakota Utilities Co,ND,McKenzie
2009,12199,Montana-Dakota Utilities Co,ND,Mercer
2009,12199,Montana-Dakota Utilities Co,ND,Morton
2009,12199,Montana-Dakota Utilities Co,ND,Mountrail
2009,12199,Montana-Dakota Utilities Co,ND,Oliver
2009,12199,Montana-Dakota Utilities Co,ND,Renville
2009,12199,Montana-Dakota Utilities Co,ND,Sioux
2009,12199,Montana-Dakota Utilities Co,ND,Slope
2009,12199,Montana-Dakota Utilities Co,ND,Stark
2009,12199,Montana-Dakota Utilities Co,ND,Ward
2009,12199,Montana-Dakota Utilities Co,ND,Williams
2009,12199,Montana-Dakota Utilities Co,SD,Brown
2009,12199,Montana-Dakota Utilities Co,SD,Campbell
2009,12199,Montana-Dakota Utilities Co,SD,Corson
2009,12199,Montana-Dakota Utilities Co,SD,Edmunds
2009,12199,Montana-Dakota Utilities Co,SD,Faulk
2009,12199,Montana-Dakota Utilities Co,SD,Harding
2009,12199,Montana-Dakota Utilities Co,SD,McPherson
2009,12199,Montana-Dakota Utilities Co,SD,Perkins
